timestamp,frame,ear,mar,perclos,blink_rate,score,microsleep_duration,pose_pitch,pose_yaw,pose_roll,pose_score,eyes_reliable,alert_level
2026-05-02 00:39:05,24,0.2997,0.0268,0.0,,0.0,0.0,8.39,-10.87,3.28,0.0,1,OK
2026-05-02 00:39:06,25,0.3037,0.0274,0.0,,0.0,0.0,7.86,-10.64,3.24,0.0,1,OK
2026-05-02 00:39:06,26,0.3054,0.0317,0.0,,0.0,0.0,7.97,-10.69,3.2,0.0,1,OK
2026-05-02 00:39:06,27,0.3038,0.0317,0.0,,0.0,0.0,7.38,-9.97,3.27,0.0,1,OK
2026-05-02 00:39:06,28,0.3019,0.0328,0.0,,0.0,0.0,7.23,-9.47,3.43,0.0,1,OK
2026-05-02 00:39:06,29,0.3027,0.0297,0.0,,0.0,0.0,7.61,-9.63,3.52,0.0,1,OK
2026-05-02 00:39:06,30,0.3053,0.0307,0.0,,0.0,0.0,7.31,-8.89,3.72,0.0,1,OK
2026-05-02 00:39:06,31,0.3057,0.0293,0.0,,0.0,0.0,7.13,-9.67,3.61,0.0,1,OK
2026-05-02 00:39:06,32,0.3053,0.0268,0.0,,0.0,0.0,7.02,-10.55,3.86,0.0,1,OK
2026-05-02 00:39:06,33,0.3036,0.0266,0.0,,0.0,0.0,6.5,-10.91,3.95,0.0,1,OK
2026-05-02 00:39:06,34,0.2983,0.0226,0.0,,0.0,0.0,5.78,-11.19,3.9,0.0,1,OK
2026-05-02 00:39:07,35,0.2746,0.0219,0.0,,0.0,0.0,4.85,-11.01,3.93,0.0,1,OK
2026-05-02 00:39:07,36,0.259,0.0216,0.0,,0.0,0.0,0.33,0.05,4.43,0.0,1,OK
2026-05-02 00:39:07,37,0.2474,0.0215,0.0,,0.0,0.0,-0.08,-0.03,4.47,0.0,1,OK
2026-05-02 00:39:07,38,0.2459,0.0193,0.0,,0.0,0.0,-0.19,-0.0,4.56,0.0,1,OK
2026-05-02 00:39:07,39,0.2479,0.0198,0.0,,0.0,0.0,-0.19,-0.17,4.78,0.0,1,OK
2026-05-02 00:39:07,40,0.2425,0.0199,0.0,,0.0,0.0,-0.42,0.09,5.05,0.0,1,OK
2026-05-02 00:39:07,41,0.2385,0.0219,0.0,,0.0,0.0,-0.97,-0.69,5.02,0.0,1,OK
2026-05-02 00:39:07,42,0.2385,0.021,0.0,,0.0,0.0,-0.96,-0.85,4.99,0.0,1,OK
2026-05-02 00:39:07,43,0.2412,0.0178,0.0,,0.0,0.0,-1.2,-0.92,5.07,0.0,1,OK
2026-05-02 00:39:07,44,0.2403,0.0173,0.0,,0.0,0.0,-1.4,-1.27,5.32,0.0,1,OK
2026-05-02 00:39:08,45,0.2407,0.0191,0.0,,0.0,0.0,-1.7,-0.89,5.39,0.0,1,OK
2026-05-02 00:39:08,46,0.2428,0.0206,0.0,,0.0,0.0,-1.29,-0.92,5.49,0.0,1,OK
2026-05-02 00:39:08,47,0.2427,0.0225,0.0,,0.0,0.0,-1.23,-0.75,5.57,0.0,1,OK
2026-05-02 00:39:08,48,0.2477,0.0218,0.0,,0.0,0.0,-1.15,-0.51,5.35,0.0,1,OK
2026-05-02 00:39:08,49,0.2529,0.024,0.0,,0.0,0.0,-1.23,-0.58,5.35,0.0,1,OK
2026-05-02 00:39:08,50,0.2467,0.0261,0.0,,0.0,0.0,-1.16,-1.04,5.2,0.0,1,OK
2026-05-02 00:39:08,51,0.2491,0.0224,0.0,,0.0,0.0,-0.58,-1.13,5.36,0.0,1,OK
2026-05-02 00:39:08,52,0.2632,0.025,0.0,,0.0,0.0,4.05,-15.04,4.98,0.0,1,OK
2026-05-02 00:39:08,53,0.2746,0.0267,0.0,,0.0,0.0,4.34,-14.88,5.08,0.0,1,OK
2026-05-02 00:39:08,54,0.2842,0.0249,0.0,,0.0,0.0,4.94,-13.98,4.92,0.0,1,OK
2026-05-02 00:39:09,55,0.291,0.0242,0.0,,0.0,0.0,5.3,-13.68,4.84,0.0,1,OK
2026-05-02 00:39:09,56,0.2923,0.0272,0.0,,0.0,0.0,5.7,-14.44,4.56,0.0,1,OK
2026-05-02 00:39:09,57,0.2972,0.0261,0.0,,0.0,0.0,5.54,-12.78,4.48,0.0,1,OK
2026-05-02 00:39:09,58,0.298,0.0297,0.0,,0.0,0.0,5.61,-12.52,4.15,0.0,1,OK
2026-05-02 00:39:09,59,0.2987,0.033,0.0,,0.0,0.0,5.67,-13.69,3.62,0.0,1,OK
2026-05-02 00:39:09,60,0.2947,0.0277,0.0,,0.0,0.0,5.38,-14.34,3.51,0.0,1,OK
2026-05-02 00:39:09,61,0.3,0.0283,0.0,,0.0,0.0,5.45,-13.73,3.32,0.0,1,OK
2026-05-02 00:39:09,62,0.2974,0.0267,0.0,,0.0,0.0,5.45,-14.81,3.04,0.0,1,OK
2026-05-02 00:39:09,63,0.2989,0.0269,0.0,,0.0,0.0,5.41,-14.85,2.81,0.0,1,OK
2026-05-02 00:39:09,64,0.297,0.0282,0.0,,0.0,0.0,5.82,-13.87,2.74,0.0,1,OK
2026-05-02 00:39:10,65,0.294,0.0303,0.0,,0.0,0.0,5.35,-13.71,2.71,0.0,1,OK
2026-05-02 00:39:10,66,0.2774,0.0323,0.0,,0.0,0.0,4.41,-13.95,2.53,0.0,1,OK
2026-05-02 00:39:10,67,0.2749,0.0286,0.0,,0.0,0.0,4.01,-13.36,2.4,0.0,1,OK
2026-05-02 00:39:10,68,0.2666,0.0261,0.0,,0.0,0.0,3.56,-13.4,2.41,0.0,1,OK
2026-05-02 00:39:10,69,0.2607,0.0251,0.0,,0.0,0.0,-0.64,-0.82,2.95,0.0,1,OK
2026-05-02 00:39:10,70,0.2546,0.0257,0.0,,0.0,0.0,-0.85,-1.31,2.86,0.0,1,OK
2026-05-02 00:39:10,71,0.2614,0.0241,0.0,,0.0,0.0,3.07,-13.99,2.58,0.0,1,OK
