timestamp,frame,ear,mar,perclos,blink_rate,score,microsleep_duration,pose_pitch,pose_yaw,pose_roll,pose_score,eyes_reliable,alert_level
2026-05-02 00:52:08,0,0.3447,0.0279,0.0,,0.0,0.0,13.12,1.17,3.88,0.0,1,OK
2026-05-02 00:52:08,1,0.3449,0.0372,0.0,,0.0,0.0,13.12,1.17,3.88,0.0,1,OK
2026-05-02 00:52:08,2,0.3449,0.0239,0.0,,0.0,0.0,14.53,-1.27,4.01,0.0,1,OK
2026-05-02 00:52:08,3,0.3491,0.0306,0.0,,0.0,0.0,14.53,-1.27,4.01,0.0,1,OK
2026-05-02 00:52:08,4,0.351,0.0274,0.0,,0.0,0.0,12.99,0.98,4.38,0.0,1,OK
2026-05-02 00:52:08,5,0.3352,0.0247,0.0,,0.0,0.0,12.99,0.98,4.38,0.0,1,OK
2026-05-02 00:52:08,6,0.3494,0.0199,0.0,,0.0,0.0,14.65,-1.19,4.61,0.0,1,OK
2026-05-02 00:52:08,7,0.349,0.0319,0.0,,0.0,0.0,14.65,-1.19,4.61,0.0,1,OK
2026-05-02 00:52:08,8,0.3494,0.0212,0.0,,0.0,0.0,13.39,0.34,4.08,0.0,1,OK
2026-05-02 00:52:08,9,0.3444,0.034,0.0,,0.0,0.0,13.39,0.34,4.08,0.0,1,OK
2026-05-02 00:52:08,10,0.3285,0.0351,0.0,,0.0,0.0,14.98,-0.3,3.95,0.0,1,OK
2026-05-02 00:52:08,11,0.3191,0.0287,0.0,,0.0,0.0,14.98,-0.3,3.95,0.0,1,OK
2026-05-02 00:52:08,12,0.3088,0.0368,0.0,,0.0,0.0,14.83,0.17,3.87,0.0,1,OK
2026-05-02 00:52:08,13,0.3024,0.0347,0.0,,0.0,0.0,14.83,0.17,3.87,0.0,1,OK
2026-05-02 00:52:08,14,0.3165,0.0382,0.0,,0.0,0.0,16.26,-1.07,3.4,0.0,1,OK
2026-05-02 00:52:08,15,0.3028,0.0246,0.0,,0.0,0.0,16.26,-1.07,3.4,0.0,1,OK
2026-05-02 00:52:09,16,0.3184,0.034,0.0,,0.0,0.0,15.25,-0.22,3.88,0.0,1,OK
2026-05-02 00:52:09,17,0.305,0.0302,0.0,,0.0,0.0,15.25,-0.22,3.88,0.0,1,OK
2026-05-02 00:52:09,18,0.3186,0.0294,0.0,,0.0,0.0,16.93,-1.33,3.87,0.0,1,OK
2026-05-02 00:52:09,19,0.3047,0.0305,0.0,,0.0,0.0,16.93,-1.33,3.87,0.0,1,OK
2026-05-02 00:52:09,20,0.2597,0.0302,0.0,,0.0,0.0,15.22,-0.49,3.73,0.0,1,OK
2026-05-02 00:52:09,21,0.2647,0.0347,0.0,,0.0,0.0,15.22,-0.49,3.73,0.0,1,OK
