timestamp,frame,ear,mar,perclos,blink_rate,alert_level
2026-03-14 02:43:54,0,0.2605,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,1,0.2941,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,2,0.2715,0.0149,0.0,0.0,NORMAL
2026-03-14 02:43:55,3,0.2956,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,4,0.2712,0.0143,0.0,0.0,NORMAL
2026-03-14 02:43:55,5,0.277,0.0447,0.0,0.0,NORMAL
2026-03-14 02:43:55,6,0.2865,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,7,0.2801,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,8,0.3109,0.0147,0.0,0.0,NORMAL
2026-03-14 02:43:55,9,0.2917,0.0281,0.0,0.0,NORMAL
2026-03-14 02:43:55,10,0.2929,0.0307,0.0,0.0,NORMAL
2026-03-14 02:43:55,11,0.3019,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,12,0.2923,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,13,0.3008,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,14,0.2879,0.0579,0.0,0.0,NORMAL
2026-03-14 02:43:55,15,0.3053,0.0428,0.0,0.0,NORMAL
2026-03-14 02:43:55,16,0.3092,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,17,0.3267,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,18,0.3209,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,19,0.3238,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,20,0.317,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,21,0.3092,0.044,0.0,0.0,NORMAL
2026-03-14 02:43:55,22,0.3132,0.0447,0.0,0.0,NORMAL
2026-03-14 02:43:55,23,0.3254,0.0285,0.0,0.0,NORMAL
2026-03-14 02:43:55,24,0.3247,0.0844,0.0,0.0,NORMAL
2026-03-14 02:43:55,25,0.3053,0.0149,0.0,0.0,NORMAL
2026-03-14 02:43:55,26,0.3215,0.0,0.0,0.0,NORMAL
2026-03-14 02:43:55,27,0.317,0.0302,0.0,0.0,NORMAL
2026-03-14 02:43:55,28,0.2961,0.2575,0.0,0.0,NORMAL
2026-03-14 02:43:55,29,0.312,0.2858,0.0,0.0,NORMAL
2026-03-14 02:43:56,30,0.3009,0.3904,0.0,0.0,NORMAL
2026-03-14 02:43:56,31,0.2794,0.4284,0.0,0.0,NORMAL
2026-03-14 02:43:56,32,0.2877,0.5303,0.0,0.0,NORMAL
2026-03-14 02:43:56,33,0.2787,0.5301,0.0,0.0,NORMAL
2026-03-14 02:43:56,34,0.2708,0.6245,0.0,0.0,NORMAL
2026-03-14 02:43:56,35,0.28,0.6245,0.0,0.0,NORMAL
2026-03-14 02:43:56,36,0.2949,0.606,0.0,0.0,NORMAL
2026-03-14 02:43:56,37,0.2906,0.5969,0.0,0.0,NORMAL
2026-03-14 02:43:56,38,0.2988,0.5151,0.0,0.0,NORMAL
2026-03-14 02:43:56,39,0.2875,0.6249,0.0,0.0,NORMAL
2026-03-14 02:43:56,40,0.3009,0.6247,0.0,0.0,NORMAL
2026-03-14 02:43:56,41,0.2828,0.6231,0.0,0.0,NORMAL
2026-03-14 02:43:56,42,0.2829,0.6336,0.0,0.0,NORMAL
2026-03-14 02:43:56,43,0.2896,0.5906,0.0,0.0,NORMAL
2026-03-14 02:43:56,44,0.2931,0.5906,0.0,0.0,NORMAL
2026-03-14 02:43:56,45,0.2886,0.6614,0.0,0.0,NORMAL
2026-03-14 02:43:56,46,0.2772,0.6664,0.0,0.0,NORMAL
2026-03-14 02:43:56,47,0.2834,0.7385,0.0,0.0,NORMAL
2026-03-14 02:43:56,48,0.2916,0.7423,0.0,0.0,NORMAL
2026-03-14 02:43:56,49,0.2937,0.7412,0.0,0.0,NORMAL
2026-03-14 02:43:56,50,0.2692,0.6557,0.0,0.0,NORMAL
2026-03-14 02:43:56,51,0.2692,0.6557,0.0,0.0,NORMAL
2026-03-14 02:43:56,52,0.2804,0.6612,0.0,0.0,NORMAL
2026-03-14 02:43:56,53,0.274,0.6612,0.0,0.0,NORMAL
2026-03-14 02:43:56,54,0.2765,0.655,0.0,0.0,NORMAL
2026-03-14 02:43:56,55,0.2642,0.6873,0.0,0.0,NORMAL
2026-03-14 02:43:57,56,0.2625,0.7186,0.0,0.0,NORMAL
2026-03-14 02:43:57,57,0.2812,0.6916,0.0,0.0,NORMAL
2026-03-14 02:43:57,58,0.2815,0.7499,0.0,0.0,NORMAL
2026-03-14 02:43:57,59,0.2823,0.734,0.0,0.0,NORMAL
2026-03-14 02:43:57,60,0.2909,0.6654,0.0,0.0,MEDIUM
2026-03-14 02:43:57,61,0.2942,0.671,0.0,0.0,MEDIUM
2026-03-14 02:43:57,62,0.2768,0.7738,0.0,0.0,MEDIUM
2026-03-14 02:43:57,63,0.2704,0.7452,0.0,0.0,MEDIUM
2026-03-14 02:43:57,64,0.2682,0.7175,0.0,0.0,MEDIUM
2026-03-14 02:43:57,65,0.2848,0.7289,0.0,0.0,MEDIUM
2026-03-14 02:43:57,66,0.268,0.6867,0.0,0.0,MEDIUM
2026-03-14 02:43:57,67,0.2765,0.7383,0.0,0.0,MEDIUM
2026-03-14 02:43:57,68,0.2719,0.7371,0.0,0.0,MEDIUM
2026-03-14 02:43:57,69,0.2787,0.6957,0.0,0.0,MEDIUM
2026-03-14 02:43:57,70,0.2779,0.6959,0.0,0.0,MEDIUM
2026-03-14 02:43:57,71,0.2868,0.6916,0.0,0.0,MEDIUM
2026-03-14 02:43:57,72,0.2967,0.6916,0.0,0.0,MEDIUM
2026-03-14 02:43:57,73,0.291,0.7203,0.0,0.0,MEDIUM
2026-03-14 02:43:57,74,0.2881,0.7354,0.0,0.0,MEDIUM
2026-03-14 02:43:57,75,0.288,0.7354,0.0,0.0,MEDIUM
2026-03-14 02:43:57,76,0.2593,0.7838,0.0,0.0,MEDIUM
2026-03-14 02:43:57,77,0.2639,0.7763,0.0,0.0,MEDIUM
2026-03-14 02:43:57,78,0.2751,0.7571,0.0,0.0,MEDIUM
2026-03-14 02:43:57,79,0.2805,0.7605,0.0,0.0,MEDIUM
2026-03-14 02:43:57,80,0.2408,0.8363,0.0,0.0,MEDIUM
2026-03-14 02:43:57,81,0.2521,0.845,0.0,0.0,MEDIUM
2026-03-14 02:43:57,82,0.2312,0.843,0.0,0.0,MEDIUM
2026-03-14 02:43:57,83,0.2514,0.8529,0.0,0.0,MEDIUM
2026-03-14 02:43:58,84,0.2295,0.8697,0.0,0.0,MEDIUM
2026-03-14 02:43:58,85,0.2349,0.7892,0.0,0.0,MEDIUM
2026-03-14 02:43:58,86,0.2179,0.7893,0.0,0.0,MEDIUM
2026-03-14 02:43:58,87,0.2186,0.7762,0.0,0.0,MEDIUM
2026-03-14 02:43:58,88,0.2043,0.8114,0.0112,20.22,MEDIUM
2026-03-14 02:43:58,89,0.223,0.7703,0.0111,20.0,MEDIUM
2026-03-14 02:43:58,90,0.2183,0.8416,0.0111,19.78,MEDIUM
2026-03-14 02:43:58,91,0.2059,0.8608,0.0222,39.13,MEDIUM
2026-03-14 02:43:58,92,0.1975,0.8397,0.0333,38.71,MEDIUM
2026-03-14 02:43:58,93,0.2115,0.8769,0.0333,38.3,MEDIUM
2026-03-14 02:43:58,94,0.2179,0.8043,0.0333,37.89,MEDIUM
2026-03-14 02:43:58,95,0.2388,0.9997,0.0333,37.5,MEDIUM
2026-03-14 02:43:58,96,0.2289,0.986,0.0333,37.11,MEDIUM
2026-03-14 02:43:58,97,0.2152,0.9853,0.0333,36.73,MEDIUM
2026-03-14 02:43:58,98,0.2105,0.9858,0.0333,36.36,MEDIUM
2026-03-14 02:43:58,99,0.218,0.9738,0.0333,36.0,MEDIUM
2026-03-14 02:43:58,100,0.2091,0.9871,0.0444,53.47,MEDIUM
2026-03-14 02:43:58,101,0.2193,0.9368,0.0444,52.94,MEDIUM
2026-03-14 02:43:58,102,0.1946,1.0003,0.0556,69.9,MEDIUM
2026-03-14 02:43:58,103,0.1989,0.9866,0.0667,69.23,MEDIUM
2026-03-14 02:43:58,104,0.2069,1.0676,0.0778,68.57,MEDIUM
2026-03-14 02:43:58,105,0.1997,1.0407,0.0889,67.92,MEDIUM
2026-03-14 02:43:58,106,0.1885,1.0983,0.1,67.29,MEDIUM
2026-03-14 02:43:58,107,0.1886,1.0991,0.1111,66.67,MEDIUM
2026-03-14 02:43:58,108,0.2125,1.012,0.1111,66.06,MEDIUM
2026-03-14 02:43:58,109,0.2037,1.1254,0.1222,81.82,MEDIUM
2026-03-14 02:43:58,110,0.2081,1.0537,0.1333,81.08,MEDIUM
2026-03-14 02:43:58,111,0.2218,1.1429,0.1333,80.36,MEDIUM
2026-03-14 02:43:59,112,0.2137,1.1429,0.1333,79.65,MEDIUM
2026-03-14 02:43:59,113,0.2074,1.1579,0.1444,94.74,MEDIUM
2026-03-14 02:43:59,114,0.2011,1.198,0.1556,93.91,HIGH
2026-03-14 02:43:59,115,0.2209,1.1983,0.1556,93.1,HIGH
2026-03-14 02:43:59,116,0.1985,1.291,0.1667,107.69,HIGH
2026-03-14 02:43:59,117,0.2108,1.265,0.1667,106.78,HIGH
2026-03-14 02:43:59,118,0.2125,1.1332,0.1667,105.88,HIGH
2026-03-14 02:43:59,119,0.2051,1.1703,0.1778,120.0,HIGH
2026-03-14 02:43:59,120,0.2023,1.1421,0.1889,119.01,HIGH
2026-03-14 02:43:59,121,0.2165,1.1052,0.1889,118.03,HIGH
2026-03-14 02:43:59,122,0.2154,1.1083,0.1889,117.07,HIGH
2026-03-14 02:43:59,123,0.1818,1.0921,0.2,130.65,HIGH
2026-03-14 02:43:59,124,0.2002,1.082,0.2111,129.6,HIGH
2026-03-14 02:43:59,125,0.2052,1.0843,0.2222,128.57,HIGH
2026-03-14 02:43:59,126,0.1912,1.0821,0.2333,127.56,HIGH
2026-03-14 02:43:59,127,0.193,1.0397,0.2444,126.56,HIGH
2026-03-14 02:43:59,128,0.2184,1.1446,0.2444,125.58,HIGH
2026-03-14 02:43:59,129,0.2269,1.1402,0.2444,124.62,HIGH
2026-03-14 02:43:59,130,0.2357,1.1397,0.2444,123.66,HIGH
2026-03-14 02:43:59,131,0.1981,1.2367,0.2556,136.36,HIGH
2026-03-14 02:43:59,132,0.207,1.0918,0.2667,135.34,HIGH
2026-03-14 02:43:59,133,0.2094,1.0921,0.2778,134.33,HIGH
2026-03-14 02:43:59,134,0.2221,1.1298,0.2778,133.33,HIGH
2026-03-14 02:43:59,135,0.2094,1.1304,0.2889,145.59,HIGH
2026-03-14 02:44:00,136,0.2056,1.1814,0.3,144.53,HIGH
2026-03-14 02:44:00,137,0.2079,1.2012,0.3111,143.48,CRITICAL
2026-03-14 02:44:00,138,0.2227,1.0569,0.3111,142.45,CRITICAL
2026-03-14 02:44:00,139,0.2161,1.0547,0.3111,141.43,CRITICAL
2026-03-14 02:44:00,140,0.213,0.9067,0.3111,140.43,CRITICAL
2026-03-14 02:44:00,141,0.2127,0.6667,0.3111,139.44,CRITICAL
2026-03-14 02:44:00,142,0.2134,0.6081,0.3111,138.46,CRITICAL
2026-03-14 02:44:00,143,0.2283,0.373,0.3111,137.5,CRITICAL
2026-03-14 02:44:00,144,0.2278,0.373,0.3111,136.55,CRITICAL
2026-03-14 02:44:00,145,0.2176,0.2078,0.3111,135.62,CRITICAL
2026-03-14 02:44:00,146,0.2162,0.1967,0.3111,134.69,CRITICAL
2026-03-14 02:44:00,147,0.2274,0.1434,0.3111,133.78,CRITICAL
2026-03-14 02:44:00,148,0.2468,0.0,0.3111,132.89,CRITICAL
2026-03-14 02:44:00,149,0.2479,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,150,0.2313,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,151,0.2544,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,152,0.2516,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,153,0.2565,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,154,0.2533,0.0141,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,155,0.2561,0.0199,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,156,0.2456,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,157,0.2763,0.0137,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,158,0.2764,0.0139,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,159,0.2676,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,160,0.2692,0.0137,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,161,0.2493,0.0277,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,162,0.2729,0.0135,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,163,0.2956,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,164,0.2928,0.0139,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,165,0.2789,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:00,166,0.2781,0.0135,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,167,0.2715,0.0145,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,168,0.2742,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,169,0.2771,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,170,0.2742,0.0145,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,171,0.2797,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,172,0.2703,0.0434,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,173,0.2793,0.0434,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,174,0.2732,0.0,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,175,0.273,0.0205,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,176,0.2762,0.0143,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,177,0.2685,0.0533,0.3111,132.0,CRITICAL
2026-03-14 02:44:01,178,0.2674,0.0533,0.3,132.0,HIGH
2026-03-14 02:44:01,179,0.2927,0.0,0.3,132.0,HIGH
2026-03-14 02:44:01,180,0.3009,0.0,0.3,132.0,HIGH
2026-03-14 02:44:01,181,0.284,0.0,0.2889,132.0,HIGH
2026-03-14 02:44:01,182,0.2771,0.0,0.2778,132.0,HIGH
2026-03-14 02:44:01,183,0.284,0.0,0.2778,132.0,HIGH
2026-03-14 02:44:01,184,0.284,0.0,0.2778,132.0,HIGH
2026-03-14 02:44:01,185,0.2769,0.0416,0.2778,132.0,HIGH
2026-03-14 02:44:01,186,0.2672,0.0,0.2778,132.0,HIGH
2026-03-14 02:44:01,187,0.2658,0.0,0.2778,132.0,HIGH
2026-03-14 02:44:01,188,0.2925,0.0,0.2778,132.0,HIGH
2026-03-14 02:44:01,189,0.2775,0.0142,0.2778,132.0,HIGH
2026-03-14 02:44:01,190,0.2762,0.0137,0.2667,132.0,HIGH
2026-03-14 02:44:01,191,0.284,0.0137,0.2667,132.0,HIGH
2026-03-14 02:44:01,192,0.2698,0.0,0.2556,132.0,HIGH
2026-03-14 02:44:01,193,0.2698,0.0139,0.2444,132.0,HIGH
2026-03-14 02:44:01,194,0.2745,0.0139,0.2333,132.0,HIGH
2026-03-14 02:44:02,195,0.2753,0.0143,0.2222,132.0,HIGH
2026-03-14 02:44:02,196,0.2921,0.0133,0.2111,132.0,HIGH
