timestamp,frame,ear,mar,perclos,blink_rate,score,microsleep_duration,pose_pitch,pose_yaw,pose_roll,pose_score,eyes_reliable,alert_level
2026-05-02 01:11:27,0,0.2851,0.0351,0.0,,0.0,0.0,17.63,-5.59,-2.25,0.0,1,OK
2026-05-02 01:11:27,1,0.286,0.0185,0.0,,0.0,0.0,17.63,-5.59,-2.25,0.0,1,OK
2026-05-02 01:11:27,2,0.2929,0.0469,0.0,,0.0,0.0,18.24,-5.24,-2.55,0.0,1,OK
2026-05-02 01:11:27,3,0.3006,0.0206,0.0,,0.0,0.0,18.24,-5.24,-2.55,0.0,1,OK
2026-05-02 01:11:27,4,0.2948,0.0215,0.0,,0.0,0.0,16.76,-5.37,-1.91,0.0,1,OK
2026-05-02 01:11:27,5,0.293,0.0257,0.0,,0.0,0.0,16.76,-5.37,-1.91,0.0,1,OK
2026-05-02 01:11:27,6,0.2792,0.0172,0.0,,0.0,0.0,18.92,-5.29,-2.34,0.0,1,OK
2026-05-02 01:11:27,7,0.2898,0.0223,0.0,,0.0,0.0,18.92,-5.29,-2.34,0.0,1,OK
2026-05-02 01:11:27,8,0.2945,0.033,0.0,,0.0,0.0,17.84,-3.94,-2.24,0.0,1,OK
2026-05-02 01:11:27,9,0.2739,0.0265,0.0,,0.0,0.0,17.84,-3.94,-2.24,0.0,1,OK
2026-05-02 01:11:27,10,0.2914,0.0434,0.0,,0.0,0.0,17.01,-4.54,-2.69,0.0,1,OK
2026-05-02 01:11:27,11,0.2739,0.0214,0.0,,0.0,0.0,17.01,-4.54,-2.69,0.0,1,OK
2026-05-02 01:11:27,12,0.2794,0.0271,0.0,,0.0,0.0,16.85,-4.78,-2.16,0.0,1,OK
2026-05-02 01:11:27,13,0.2906,0.0103,0.0,,0.0,0.0,16.85,-4.78,-2.16,0.0,1,OK
2026-05-02 01:11:28,14,0.2697,0.0177,0.0,,0.0,0.0,19.59,-5.19,-2.19,0.0,1,OK
2026-05-02 01:11:28,15,0.284,0.0328,0.0,,0.0,0.0,19.59,-5.19,-2.19,0.0,1,OK
2026-05-02 01:11:28,16,0.3107,0.0235,0.0,,0.0,0.0,18.27,-5.45,-2.35,0.0,1,OK
2026-05-02 01:11:28,17,0.2877,0.022,0.0,,0.0,0.0,18.27,-5.45,-2.35,0.0,1,OK
2026-05-02 01:11:28,18,0.2778,0.0271,0.0,,0.0,0.0,18.85,-4.11,-2.53,0.0,1,OK
2026-05-02 01:11:28,19,0.2767,0.0196,0.0,,0.0,0.0,18.85,-4.11,-2.53,0.0,1,OK
2026-05-02 01:11:28,20,0.2866,0.0333,0.0,,0.0,0.0,18.01,-3.35,-1.82,0.0,1,OK
2026-05-02 01:11:28,21,0.2889,0.0182,0.0,,0.0,0.0,18.01,-3.35,-1.82,0.0,1,OK
2026-05-02 01:11:28,22,0.2842,0.0391,0.0,,0.0,0.0,20.24,-3.71,-2.29,0.0,1,OK
2026-05-02 01:11:28,23,0.2612,0.0207,0.0,,0.0,0.0,20.24,-3.71,-2.29,0.0,1,OK
2026-05-02 01:11:28,24,0.1965,0.0107,0.0,,0.77,0.033,16.94,-4.73,-2.94,0.0,1,OK
2026-05-02 01:11:28,25,0.2177,0.0206,0.0,,0.71,0.0,16.94,-4.73,-2.94,0.0,1,OK
2026-05-02 01:11:28,26,0.2654,0.0366,0.0,,0.66,0.0,18.49,-5.72,-1.96,0.0,1,OK
2026-05-02 01:11:28,27,0.277,0.0366,0.0,,0.6,0.0,18.49,-5.72,-1.96,0.0,1,OK
2026-05-02 01:11:28,28,0.2772,0.0221,0.0,,0.55,0.0,19.71,-4.65,-2.24,0.0,1,OK
2026-05-02 01:11:28,29,0.2908,0.0272,0.0,,0.51,0.0,19.71,-4.65,-2.24,0.0,1,OK
