timestamp,frame,ear,mar,perclos,blink_rate,score,microsleep_duration,pose_pitch,pose_yaw,pose_roll,pose_score,eyes_reliable,alert_level
2026-08-09 05:27:05,0,0.2293,0.037,0.0,,0.0,0.0,6.2,5.23,-4.25,0.0,1,OK
2026-08-09 05:27:05,1,0.2092,0.0474,0.0,,0.0,0.0,6.2,5.23,-4.25,0.0,1,OK
2026-08-09 05:27:05,2,0.2331,0.0284,0.0,,0.0,0.0,6.48,7.51,-4.46,0.0,1,OK
2026-08-09 05:27:05,3,0.2316,0.0423,0.0,,0.0,0.0,6.48,7.51,-4.46,0.0,1,OK
2026-08-09 05:27:05,4,0.2273,0.0483,0.0,,0.0,0.0,4.92,5.41,-4.75,0.0,1,OK
2026-08-09 05:27:05,5,0.2147,0.0433,0.0,,0.0,0.0,4.92,5.41,-4.75,0.0,1,OK
2026-08-09 05:27:05,6,0.2193,0.0424,0.0,,0.0,0.0,5.38,4.97,-4.92,0.0,1,OK
2026-08-09 05:27:05,7,0.2249,0.0436,0.0,,0.0,0.0,5.38,4.97,-4.92,0.0,1,OK
2026-08-09 05:27:05,8,0.2294,0.0469,0.0,,0.0,0.0,5.45,5.11,-4.89,0.0,1,OK
2026-08-09 05:27:05,9,0.2224,0.0337,0.0,,0.0,0.0,5.45,5.11,-4.89,0.0,1,OK
2026-08-09 05:27:05,10,0.2354,0.0383,0.0,,0.0,0.0,5.77,10.87,-4.14,0.0,1,OK
2026-08-09 05:27:06,11,0.2078,0.0271,0.0,,0.0,0.0,5.77,10.87,-4.14,0.0,1,OK
2026-08-09 05:27:06,12,0.2323,0.0473,0.0,,0.0,0.0,5.43,5.35,-4.72,0.0,1,OK
2026-08-09 05:27:06,13,0.232,0.0386,0.0,,0.0,0.0,5.43,5.35,-4.72,0.0,1,OK
2026-08-09 05:27:06,14,0.2377,0.0391,0.0,,0.0,0.0,6.7,-1.93,-4.45,0.0,1,OK
2026-08-09 05:27:06,15,0.2173,0.0393,0.0,,0.0,0.0,6.7,-1.93,-4.45,0.0,1,OK
2026-08-09 05:27:06,16,0.2201,0.0385,0.0,,0.0,0.0,5.86,0.22,-4.7,0.0,1,OK
2026-08-09 05:27:06,17,0.214,0.0416,0.0,,0.0,0.0,5.86,0.22,-4.7,0.0,1,OK
2026-08-09 05:27:06,18,0.2295,0.0408,0.0,,0.0,0.0,6.78,-7.05,-4.86,0.0,1,OK
2026-08-09 05:27:06,19,0.1982,0.0453,0.0,,0.0,0.0,6.78,-7.05,-4.86,0.0,1,OK
2026-08-09 05:27:06,20,0.1595,0.0398,0.0,,0.32,0.033,6.11,-9.75,-5.22,0.0,1,OK
2026-08-09 05:27:06,21,0.1393,0.0365,0.0,,1.79,0.065,6.11,-9.75,-5.22,0.0,1,OK
2026-08-09 05:27:06,22,0.1586,0.0387,0.1304,,2.68,0.098,5.63,-9.72,-5.21,0.0,1,OK
2026-08-09 05:27:06,23,0.1573,0.0364,0.1667,,4.36,0.13,5.63,-9.72,-5.21,0.0,1,OK
2026-08-09 05:27:06,24,0.1662,0.0403,0.16,,5.2,0.13,6.32,-9.87,-4.46,0.0,1,OK
2026-08-09 05:27:06,25,0.206,0.0394,0.1538,,5.73,0.13,6.32,-9.87,-4.46,0.0,1,OK
2026-08-09 05:27:06,26,0.1936,0.0452,0.1481,,5.67,0.0,7.62,-8.98,-4.99,0.0,1,OK
2026-08-09 05:27:06,27,0.2227,0.0416,0.1429,,5.59,0.0,7.62,-8.98,-4.99,0.0,1,OK
2026-08-09 05:27:06,28,0.2334,0.04,0.1379,,5.48,0.0,6.48,-10.81,-4.87,0.0,1,OK
2026-08-09 05:27:06,29,0.2321,0.0473,0.1333,,5.35,0.0,6.48,-10.81,-4.87,0.0,1,OK
2026-08-09 05:27:06,30,0.2197,0.0376,0.129,,5.2,0.0,6.41,-10.46,-5.08,0.0,1,OK
2026-08-09 05:27:06,31,0.216,0.0368,0.125,,5.04,0.0,6.41,-10.46,-5.08,0.0,1,OK
2026-08-09 05:27:06,32,0.2255,0.0511,0.1212,,4.87,0.0,6.42,-13.86,-4.96,0.0,1,OK
2026-08-09 05:27:06,33,0.2188,0.0429,0.1176,,4.68,0.0,6.42,-13.86,-4.96,0.0,1,OK
2026-08-09 05:27:06,34,0.197,0.0402,0.1143,,4.49,0.0,5.95,-11.65,-4.75,0.0,1,OK
2026-08-09 05:27:06,35,0.2084,0.0325,0.1111,,4.28,0.0,5.95,-11.65,-4.75,0.0,1,OK
2026-08-09 05:27:06,36,0.1928,0.0316,0.1081,,4.07,0.0,7.12,-10.25,-4.94,0.0,1,OK
2026-08-09 05:27:06,37,0.2042,0.0408,0.1053,,3.86,0.0,7.12,-10.25,-4.94,0.0,1,OK
2026-08-09 05:27:06,38,0.2073,0.0365,0.1026,,3.65,0.0,5.88,-11.68,-4.9,0.0,1,OK
2026-08-09 05:27:06,39,0.1984,0.031,0.1,,3.43,0.0,5.88,-11.68,-4.9,0.0,1,OK
2026-08-09 05:27:06,40,0.197,0.0332,0.0976,,3.22,0.0,6.99,-13.86,-4.72,0.0,1,OK
2026-08-09 05:27:07,41,0.1849,0.0495,0.0952,,3.03,0.0,6.99,-13.86,-4.72,0.0,1,OK
2026-08-09 05:27:07,42,0.212,0.0455,0.093,,2.85,0.0,6.27,-9.48,-4.51,0.0,1,OK
2026-08-09 05:27:07,43,0.1953,0.0271,0.0909,,2.68,0.0,6.27,-9.48,-4.51,0.0,1,OK
2026-08-09 05:27:07,44,0.2055,0.0292,0.0889,,2.51,0.0,7.38,-12.37,-4.84,0.0,1,OK
2026-08-09 05:27:07,45,0.2091,0.0415,0.087,,2.36,0.0,7.38,-12.37,-4.84,0.0,1,OK
2026-08-09 05:27:07,46,0.1938,0.0357,0.0851,,2.22,0.0,7.05,-12.19,-4.81,0.0,1,OK
2026-08-09 05:27:07,47,0.2145,0.0323,0.0833,,2.09,0.0,7.05,-12.19,-4.81,0.0,1,OK
2026-08-09 05:27:07,48,0.2112,0.0345,0.0816,,1.96,0.0,6.52,-10.56,-4.8,0.0,1,OK
2026-08-09 05:27:07,49,0.1996,0.0389,0.08,,1.85,0.0,6.52,-10.56,-4.8,0.0,1,OK
2026-08-09 05:27:07,50,0.1843,0.0268,0.0784,,1.73,0.0,7.09,-11.6,-5.18,0.0,1,OK
2026-08-09 05:27:07,51,0.2138,0.0214,0.0769,,1.63,0.0,7.09,-11.6,-5.18,0.0,1,OK
2026-08-09 05:27:07,52,0.1881,0.04,0.0755,,1.53,0.0,6.64,-12.49,-4.84,0.0,1,OK
2026-08-09 05:27:07,53,0.2055,0.0266,0.0741,,1.44,0.0,6.64,-12.49,-4.84,0.0,1,OK
2026-08-09 05:27:07,54,0.2049,0.0649,0.0727,,1.35,0.0,7.16,-12.5,-4.62,0.0,1,OK
2026-08-09 05:27:07,55,0.2105,0.0404,0.0714,,1.27,0.0,7.16,-12.5,-4.62,0.0,1,OK
2026-08-09 05:27:07,56,0.2023,0.0415,0.0702,,1.2,0.0,4.77,-11.46,-4.32,0.0,1,OK
2026-08-09 05:27:07,57,0.2117,0.0357,0.069,,1.13,0.0,4.77,-11.46,-4.32,0.0,1,OK
2026-08-09 05:27:07,58,0.2044,0.0396,0.0678,,1.06,0.0,7.12,-11.16,-4.35,0.0,1,OK
2026-08-09 05:27:07,59,0.1859,0.0338,0.0667,,0.99,0.0,7.12,-11.16,-4.35,0.0,1,OK
2026-08-09 05:27:07,60,0.2118,0.0491,0.0656,,0.93,0.0,5.9,-10.87,-4.48,0.0,1,OK
2026-08-09 05:27:07,61,0.2042,0.046,0.0645,,0.88,0.0,5.9,-10.87,-4.48,0.0,1,OK
2026-08-09 05:27:07,62,0.2073,0.0417,0.0635,,0.83,0.0,6.87,-7.52,-4.83,0.0,1,OK
2026-08-09 05:27:07,63,0.2162,0.0503,0.0625,,0.78,0.0,6.87,-7.52,-4.83,0.0,1,OK
2026-08-09 05:27:07,64,0.2129,0.0362,0.0615,,0.73,0.0,5.46,-8.15,-5.21,0.0,1,OK
2026-08-09 05:27:07,65,0.2192,0.0423,0.0606,,0.69,0.0,5.46,-8.15,-5.21,0.0,1,OK
2026-08-09 05:27:07,66,0.2,0.042,0.0597,,0.64,0.0,6.32,-11.48,-4.44,0.0,1,OK
2026-08-09 05:27:07,67,0.1987,0.0386,0.0588,,0.61,0.0,6.32,-11.48,-4.44,0.0,1,OK
2026-08-09 05:27:07,68,0.2001,0.0345,0.058,,0.57,0.0,6.6,-10.28,-4.39,0.0,1,OK
2026-08-09 05:27:07,69,0.2091,0.0391,0.0571,,0.54,0.0,6.6,-10.28,-4.39,0.0,1,OK
2026-08-09 05:27:07,70,0.1983,0.0336,0.0563,,0.5,0.0,5.7,-12.64,-4.37,0.0,1,OK
2026-08-09 05:27:07,71,0.2026,0.0374,0.0556,,0.47,0.0,5.7,-12.64,-4.37,0.0,1,OK
