timestamp,frame,ear,mar,perclos,blink_rate,score,microsleep_duration,pose_pitch,pose_yaw,pose_roll,pose_score,eyes_reliable,alert_level
2026-05-02 00:29:11,68,0.3062,0.0365,0.0,,0.0,0.0,-1.32,-2.87,3.9,0.0,1,OK
2026-05-02 00:29:11,69,0.299,0.0432,0.0,,0.0,0.0,5.36,-13.01,1.85,0.0,1,OK
2026-05-02 00:29:11,70,0.3117,0.0345,0.0,,0.0,0.0,4.18,-12.62,2.51,0.0,1,OK
2026-05-02 00:29:11,71,0.3104,0.0342,0.0,,0.0,0.0,0.07,-2.12,3.36,0.0,1,OK
2026-05-02 00:29:11,72,0.3113,0.037,0.0,,0.0,0.0,-0.03,-1.03,3.14,0.0,1,OK
2026-05-02 00:29:11,73,0.3114,0.0311,0.0,,0.0,0.0,-0.63,-1.9,3.14,0.0,1,OK
2026-05-02 00:29:11,74,0.3047,0.0304,0.0,,0.0,0.0,-0.59,-2.07,3.21,0.0,1,OK
2026-05-02 00:29:11,75,0.3167,0.0198,0.0,,0.0,0.0,-0.08,-1.17,3.8,0.0,1,OK
2026-05-02 00:29:11,76,0.3088,0.0379,0.0,,0.0,0.0,-1.04,-2.06,3.73,0.0,1,OK
2026-05-02 00:29:12,77,0.2797,0.0301,0.0,,0.0,0.0,-1.45,-1.12,2.33,0.0,1,OK
2026-05-02 00:29:12,78,0.2653,0.0338,0.0,,0.0,0.0,-2.4,0.48,3.26,0.0,1,OK
2026-05-02 00:29:12,79,0.2593,0.0286,0.0,,0.0,0.0,-3.26,0.4,3.43,0.0,1,OK
2026-05-02 00:29:12,80,0.2575,0.0293,0.0,,0.0,0.0,-2.96,-0.87,3.12,0.0,1,OK
2026-05-02 00:29:12,81,0.2464,0.0297,0.0,,0.0,0.0,-3.89,-0.13,3.15,0.0,1,OK
2026-05-02 00:29:12,82,0.2571,0.0311,0.0,,0.0,0.0,-3.1,-0.18,3.03,0.0,1,OK
2026-05-02 00:29:12,83,0.2569,0.0289,0.0,,0.0,0.0,-2.58,-0.5,3.66,0.0,1,OK
2026-05-02 00:29:12,84,0.2411,0.0266,0.0,,0.0,0.0,-1.85,-1.37,3.71,0.0,1,OK
2026-05-02 00:29:12,85,0.2466,0.0263,0.0,,0.0,0.0,-2.88,-0.75,2.95,0.0,1,OK
2026-05-02 00:29:12,86,0.2561,0.0349,0.0,,0.0,0.0,-2.59,0.7,2.97,0.0,1,OK
2026-05-02 00:29:12,87,0.2643,0.0213,0.0,,0.0,0.0,-2.75,0.67,3.76,0.0,1,OK
2026-05-02 00:29:12,88,0.2626,0.0343,0.0,,0.0,0.0,-3.97,2.16,2.99,0.0,1,OK
2026-05-02 00:29:12,89,0.2566,0.0366,0.0,,0.0,0.0,-2.77,1.09,3.19,0.0,1,OK
2026-05-02 00:29:12,90,0.2581,0.0389,0.0,,0.0,0.0,-4.35,0.58,3.3,0.0,1,OK
2026-05-02 00:29:12,91,0.2637,0.0177,0.0,,0.0,0.0,-2.01,0.55,3.22,0.0,1,OK
2026-05-02 00:29:12,92,0.252,0.0318,0.0,,0.0,0.0,-2.11,2.18,2.94,0.0,1,OK
2026-05-02 00:29:13,93,0.2589,0.0331,0.0,,0.0,0.0,-4.22,0.3,3.61,0.0,1,OK
2026-05-02 00:29:13,94,0.2828,0.0282,0.0,,0.0,0.0,-2.51,0.8,2.59,0.0,1,OK
2026-05-02 00:29:13,95,0.296,0.022,0.0,,0.0,0.0,6.6,-10.96,2.73,0.0,1,OK
2026-05-02 00:29:13,96,0.3012,0.0347,0.0,,0.0,0.0,4.98,-11.44,3.19,0.0,1,OK
2026-05-02 00:29:13,97,0.3035,0.0419,0.0,,0.0,0.0,-2.53,-0.48,3.2,0.0,1,OK
2026-05-02 00:29:13,98,0.3034,0.0368,0.0,,0.0,0.0,5.54,-11.82,2.16,0.0,1,OK
2026-05-02 00:29:13,99,0.3159,0.0235,0.0,,0.0,0.0,-0.74,-0.78,3.01,0.0,1,OK
2026-05-02 00:29:13,100,0.3,0.042,0.0,,0.0,0.0,-1.27,0.77,2.85,0.0,1,OK
2026-05-02 00:29:13,101,0.2991,0.0525,0.0,,0.0,0.0,-1.69,2.84,2.75,0.0,1,OK
2026-05-02 00:29:13,102,0.292,0.0462,0.0,,0.0,0.0,-1.41,2.88,3.14,0.0,1,OK
2026-05-02 00:29:13,103,0.2909,0.0395,0.0,,0.0,0.0,-0.55,1.95,2.92,0.0,1,OK
2026-05-02 00:29:13,104,0.2992,0.0278,0.0,,0.0,0.0,-0.15,1.77,2.12,0.0,1,OK
2026-05-02 00:29:13,105,0.2989,0.0261,0.0,,0.0,0.0,7.61,-8.77,1.67,0.0,1,OK
2026-05-02 00:29:13,106,0.2893,0.0352,0.0,,0.0,0.0,-1.49,4.22,2.92,0.0,1,OK
2026-05-02 00:29:13,107,0.3026,0.0359,0.0,,0.0,0.0,0.78,5.78,1.29,0.0,1,OK
2026-05-02 00:29:13,108,0.2948,0.0297,0.0,,0.0,0.0,1.49,5.39,2.37,0.0,1,OK
2026-05-02 00:29:13,109,0.3043,0.038,0.0,,0.0,0.0,0.42,7.0,2.07,0.0,1,OK
2026-05-02 00:29:14,110,0.3007,0.0422,0.0,,0.0,0.0,0.18,5.21,1.93,0.0,1,OK
2026-05-02 00:29:14,111,0.3174,0.0412,0.0,,0.0,0.0,-0.91,7.81,0.99,0.0,1,OK
2026-05-02 00:29:14,112,0.3204,0.028,0.0,,0.0,0.0,0.15,5.33,2.12,0.0,1,OK
2026-05-02 00:29:14,113,0.3051,0.0245,0.0,,0.0,0.0,-0.93,8.65,1.93,0.0,1,OK
2026-05-02 00:29:14,114,0.3039,0.0187,0.0,,0.0,0.0,-0.89,6.96,2.16,0.0,1,OK
2026-05-02 00:29:14,115,0.2787,0.0298,0.0,,0.0,0.0,-2.79,5.05,2.03,0.0,1,OK
2026-05-02 00:29:14,116,0.2661,0.0385,0.0,,0.0,0.0,-3.63,4.29,1.84,0.0,1,OK
2026-05-02 00:29:14,117,0.2803,0.0218,0.0,,0.0,0.0,-1.27,4.15,2.19,0.0,1,OK
2026-05-02 00:29:14,118,0.2814,0.0286,0.0,,0.0,0.0,-2.87,2.36,2.33,0.0,1,OK
2026-05-02 00:29:14,119,0.2629,0.023,0.0,,0.0,0.0,-3.46,1.36,2.87,0.0,1,OK
2026-05-02 00:29:14,120,0.2676,0.0263,0.0,,0.0,0.0,-2.48,3.21,3.21,0.0,1,OK
2026-05-02 00:29:14,121,0.2806,0.0277,0.0,,0.0,0.0,-3.07,1.51,2.39,0.0,1,OK
